shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
3CL0054,39.537979,-119.882260,10017
3CL0054,39.537854,-119.882162,10018
3CL0054,39.537704,-119.882070,10019
3CL0054,39.537554,-119.882004,10020
3CL0054,39.537477,-119.881978,10021
3CL0054,39.537327,-119.881936,10022
3CL0054,39.537135,-119.881911,10023
3CL0054,39.535424,-119.881900,10024
3CL0054,39.534546,-119.881870,10025
3CL0054,39.534546,-119.881870,20001
3CL0054,39.534532,-119.881869,20002
3CL0054,39.533270,-119.881832,20003
3CL0054,39.533102,-119.881864,20004
3CL0054,39.532770,-119.881893,20005
3CL0054,39.532371,-119.881953,20006
3CL0054,39.531764,-119.881979,20007
3CL0054,39.531764,-119.881979,30001
3CL0054,39.531552,-119.881988,30002
3CL0054,39.530910,-119.882011,30003
3CL0054,39.529632,-119.882058,30004
3CL0054,39.529675,-119.879226,30005
3CL0054,39.529680,-119.878932,30006
3CL0054,39.529680,-119.878932,40001
3CL0054,39.529693,-119.878099,40002
3CL0054,39.529700,-119.877968,40003
3CL0054,39.529712,-119.877848,40004
3CL0054,39.529727,-119.877749,40005
3CL0054,39.529756,-119.877608,40006
3CL0054,39.529779,-119.877519,40007
3CL0054,39.529805,-119.877438,40008
3CL0054,39.529847,-119.877322,40009
3CL0054,39.529895,-119.877210,40010
3CL0054,39.529946,-119.877111,40011
3CL0054,39.530010,-119.877003,40012
3CL0054,39.530058,-119.876933,40013
3CL0054,39.530119,-119.876852,40014
3CL0054,39.530183,-119.876779,40015
3CL0054,39.530252,-119.876709,40016
3CL0054,39.530493,-119.876495,40017
3CL0054,39.530493,-119.876495,50001
3CL0054,39.530599,-119.876400,50002
3CL0054,39.531797,-119.875348,50003
3CL0054,39.532703,-119.874549,50004
3CL0054,39.532806,-119.874449,50005
3CL0054,39.532920,-119.874319,50006
3CL0054,39.533057,-119.874131,50007
3CL0054,39.533163,-119.873945,50008
3CL0054,39.533239,-119.873783,50009
3CL0054,39.533315,-119.873586,50010
3CL0054,39.533375,-119.873385,50011
3CL0054,39.533421,-119.873159,50012
3CL0054,39.533439,-119.873049,50013
3CL0054,39.533461,-119.872823,50014
3CL0054,39.533471,-119.872082,50015
3CL0054,39.533471,-119.872082,60001
3CL0054,39.533475,-119.871795,60002
3CL0054,39.533514,-119.868729,60003
3CL0054,39.533521,-119.868197,60004
3CL0054,39.533521,-119.868197,70001
3CL0054,39.533551,-119.865939,70002
3CL0054,39.533564,-119.864709,70003
3CL0054,39.533565,-119.864617,70004
3CL0054,39.533566,-119.864521,70005
3CL0054,39.535309,-119.864592,70006
3CL0054,39.535754,-119.864597,70007
3CL0054,39.535979,-119.864587,70008
3CL0054,39.536309,-119.864550,70009
3CL0054,39.536562,-119.864502,70010
3CL0054,39.536826,-119.864435,70011
3CL0054,39.537038,-119.864372,70012
3CL0054,39.537127,-119.864340,70013
3CL0054,39.537127,-119.864340,80001
3CL0054,39.537262,-119.864291,80002
3CL0054,39.537471,-119.864203,80003
3CL0054,39.537783,-119.864045,80004
3CL0054,39.537993,-119.863925,80005
3CL0054,39.538190,-119.863797,80006
3CL0054,39.538386,-119.863659,80007
3CL0054,39.538669,-119.863434,80008
3CL0054,39.538852,-119.863267,80009
3CL0054,39.539032,-119.863093,80010
3CL0054,39.539288,-119.862818,80011
3CL0054,39.539371,-119.862720,80012
3CL0054,39.539530,-119.862510,80013
3CL0054,39.539683,-119.862290,80014
3CL0054,39.539753,-119.862181,80015
3CL0054,39.539901,-119.861947,80016
3CL0054,39.539901,-119.861947,90001
3CL0054,39.539957,-119.861858,90002
3CL0054,39.540061,-119.861683,90003
3CL0054,39.540231,-119.861392,90004
3CL0054,39.540403,-119.861026,90005
3CL0054,39.542019,-119.857063,90006
3CL0054,39.542095,-119.856876,90007
3CL0054,39.542095,-119.856876,100001
3CL0054,39.542254,-119.856482,100002
3CL0054,39.541796,-119.856169,100003
3CL0054,39.541561,-119.856009,100004
3CL0054,39.541488,-119.855972,100005
3CL0054,39.541408,-119.855949,100006
3CL0054,39.540922,-119.855937,100007
3CL0054,39.539569,-119.855909,100008
3CL0054,39.539410,-119.855906,100009
3CL0054,39.539350,-119.855894,100010
3CL0054,39.539292,-119.855868,100011
3CL0054,39.539159,-119.855777,100012
3CL0054,39.539056,-119.855694,100013
3CL0054,39.538979,-119.855621,100014
3CL0054,39.538893,-119.855524,100015
3CL0054,39.538841,-119.855459,100016
3CL0054,39.538798,-119.855394,100017
3CL0054,39.538766,-119.855344,100018
3CL0054,39.538733,-119.855294,100019
3CL0054,39.538682,-119.855197,100020
3CL0054,39.538620,-119.855065,100021
3CL0054,39.538586,-119.854969,100022
3CL0054,39.538559,-119.854894,100023
3CL0054,39.538525,-119.854769,100024
3CL0054,39.538491,-119.854609,100025
3CL0054,39.538483,-119.854548,100026
3CL0054,39.538476,-119.854502,100027
3CL0054,39.538463,-119.854364,100028
3CL0054,39.538460,-119.854133,100029
3CL0054,39.538458,-119.854078,100030
3CL0054,39.538458,-119.854078,110001
3CL0054,39.538454,-119.853952,110002
3CL0054,39.538440,-119.853750,110003
3CL0054,39.538420,-119.853590,110004
3CL0054,39.538391,-119.853416,110005
3CL0054,39.538269,-119.852800,110006
3CL0054,39.538233,-119.852587,110007
3CL0054,39.538213,-119.852405,110008
3CL0054,39.538198,-119.852224,110009
3CL0054,39.538196,-119.852124,110010
3CL0054,39.538196,-119.852124,120001
3CL0054,39.538193,-119.851990,120002
3CL0054,39.538209,-119.850746,120003
3CL0054,39.538205,-119.850611,120004
3CL0054,39.538198,-119.850505,120005
3CL0054,39.538180,-119.850352,120006
3CL0054,39.538162,-119.850245,120007
3CL0054,39.538149,-119.850181,120008
3CL0054,39.538120,-119.850056,120009
3CL0054,39.537866,-119.849208,120010
3CL0054,39.537222,-119.847076,120011
3CL0054,39.537186,-119.846916,120012
3CL0054,39.537170,-119.846816,120013
3CL0054,39.537163,-119.846738,120014
3CL0054,39.537163,-119.846738,130001
3CL0054,39.537158,-119.846678,130002
3CL0054,39.537157,-119.846465,130003
3CL0054,39.537162,-119.846078,130004
3CL0054,39.537157,-119.845979,130005
3CL0054,39.537150,-119.845883,130006
3CL0054,39.537137,-119.845777,130007
3CL0054,39.536834,-119.844158,130008
3CL0054,39.536693,-119.842982,130009
3CL0054,39.536660,-119.842708,130010
3CL0054,39.536660,-119.842708,140001
3CL0054,39.536648,-119.842605,140002
3CL0054,39.536646,-119.842495,140003
3CL0054,39.536684,-119.841808,140004
3CL0054,39.536836,-119.839229,140005
3CL0054,39.536836,-119.839229,150001
3CL0054,39.536858,-119.838854,150002
3CL0054,39.536862,-119.838748,150003
3CL0054,39.536860,-119.838687,150004
3CL0054,39.536856,-119.838602,150005
3CL0054,39.536846,-119.838503,150006
3CL0054,39.536747,-119.837937,150007
3CL0054,39.536696,-119.837635,150008
3CL0054,39.536678,-119.837514,150009
3CL0054,39.536671,-119.837400,150010
3CL0054,39.536669,-119.837287,150011
3CL0054,39.536681,-119.837104,150012
3CL0054,39.536681,-119.837104,160001
3CL0054,39.536719,-119.836522,160002
3CL0054,39.536784,-119.835569,160003
3CL0054,39.536823,-119.835006,160004
3CL0054,39.536822,-119.834882,160005
3CL0054,39.536760,-119.834207,160006
3CL0054,39.536011,-119.833278,160007
3CL0054,39.536011,-119.833278,170001
3CL0054,39.535571,-119.832732,170002
3CL0054,39.535387,-119.832502,170003
3CL0054,39.535388,-119.832403,170004
3CL0054,39.535398,-119.831197,170005
3CL0054,39.535022,-119.831162,170006
3CL0054,39.534885,-119.831160,170007
3CL0054,39.534542,-119.831154,170008
3CL0054,39.533852,-119.831173,170009
3CL0054,39.533031,-119.831176,170010
3CL0054,39.532136,-119.831178,170011
3CL0054,39.531931,-119.831179,170012
3CL0054,39.531931,-119.831179,180001
3CL0054,39.531818,-119.831179,180002
3CL0054,39.530911,-119.831223,180003
3CL0054,39.530464,-119.831247,180004
3CL0054,39.530343,-119.831249,180005
3CL0054,39.530038,-119.831272,180006
3CL0054,39.529920,-119.831262,180007
3CL0054,39.529821,-119.831239,180008
3CL0054,39.529658,-119.831141,180009
3CL0054,39.529595,-119.831093,180010
3CL0054,39.529473,-119.830971,180011
3CL0054,39.529297,-119.830723,180012
3CL0054,39.529216,-119.830580,180013
3CL0054,39.529046,-119.830300,180014
3CL0054,39.528703,-119.829564,180015
3CL0054,39.528643,-119.829460,180016
3CL0054,39.528284,-119.828641,180017
3CL0054,39.528147,-119.828394,180018
3CL0054,39.528147,-119.828394,190001
3CL0054,39.527754,-119.827685,190002
3CL0054,39.527727,-119.827642,190003
3CL0054,39.527673,-119.827567,190004
3CL0054,39.526946,-119.826682,190005
3CL0054,39.527151,-119.826386,190006
3CL0054,39.527151,-119.826386,200001
3CL0054,39.527523,-119.825848,200002
3CL0054,39.527646,-119.825652,200003
3CL0054,39.527733,-119.825473,200004
3CL0054,39.527770,-119.825381,200005
3CL0054,39.527773,-119.825374,200006
3CL0054,39.527779,-119.825360,200007
3CL0054,39.527807,-119.825258,200008
3CL0054,39.528087,-119.823795,200009
3CL0054,39.528087,-119.823795,210001
3CL0054,39.528165,-119.823389,210002
3CL0054,39.528539,-119.821435,210003
3CL0054,39.528539,-119.821435,220001
3CL0054,39.528665,-119.820774,220002
3CL0054,39.528918,-119.819456,220003
3CL0054,39.529014,-119.818955,220004
3CL0054,39.529014,-119.818955,230001
3CL0054,39.529063,-119.818704,230002
3CL0054,39.529165,-119.818177,230003
3CL0054,39.529236,-119.817808,230004
3CL0054,39.529236,-119.817808,240001
3CL0054,39.529420,-119.816859,240002
3CL0054,39.529670,-119.815552,240003
3CL0054,39.529917,-119.814245,240004
3CL0054,39.530165,-119.812927,240005
3CL0054,39.530227,-119.812757,240006
3CL0054,39.530410,-119.811768,240007
3CL0054,39.530404,-119.811612,240008
3CL0054,39.530595,-119.810637,240009
3CL0054,39.530659,-119.810312,240010
3CL0054,39.530528,-119.810270,240011
3CL0054,39.530259,-119.810186,240012
3CL0054,39.530166,-119.810675,240013
3CL0055,39.529245,-119.882073,10001
3CL0055,39.529632,-119.882058,10002
3CL0055,39.529675,-119.879226,10003
3CL0055,39.529680,-119.878932,10004
3CL0055,39.529680,-119.878932,20001
3CL0055,39.529693,-119.878099,20002
3CL0055,39.529700,-119.877968,20003
3CL0055,39.529712,-119.877848,20004
3CL0055,39.529727,-119.877749,20005
3CL0055,39.529756,-119.877608,20006
3CL0055,39.529779,-119.877519,20007
3CL0055,39.529805,-119.877438,20008
3CL0055,39.529847,-119.877322,20009
3CL0055,39.529895,-119.877210,20010
3CL0055,39.529946,-119.877111,20011
3CL0055,39.530010,-119.877003,20012
3CL0055,39.530058,-119.876933,20013
3CL0055,39.530119,-119.876852,20014
3CL0055,39.530183,-119.876779,20015
3CL0055,39.530252,-119.876709,20016
3CL0055,39.530493,-119.876495,20017
3CL0055,39.530493,-119.876495,30001
3CL0055,39.530599,-119.876400,30002
3CL0055,39.531797,-119.875348,30003
3CL0055,39.532703,-119.874549,30004
3CL0055,39.532806,-119.874449,30005
3CL0055,39.532920,-119.874319,30006
3CL0055,39.533057,-119.874131,30007
3CL0055,39.533163,-119.873945,30008
3CL0055,39.533239,-119.873783,30009
3CL0055,39.533315,-119.873586,30010
3CL0055,39.533375,-119.873385,30011
3CL0055,39.533421,-119.873159,30012
3CL0055,39.533439,-119.873049,30013
3CL0055,39.533461,-119.872823,30014
3CL0055,39.533471,-119.872082,30015
3CL0055,39.533471,-119.872082,40001
3CL0055,39.533475,-119.871795,40002
3CL0055,39.533514,-119.868729,40003
3CL0055,39.533521,-119.868197,40004
3CL0055,39.533521,-119.868197,50001
3CL0055,39.533551,-119.865939,50002
3CL0055,39.533564,-119.864709,50003
3CL0055,39.533565,-119.864617,50004
3CL0055,39.533566,-119.864521,50005
3CL0055,39.535309,-119.864592,50006
3CL0055,39.535754,-119.864597,50007
3CL0055,39.535979,-119.864587,50008
3CL0055,39.536309,-119.864550,50009
3CL0055,39.536562,-119.864502,50010
3CL0055,39.536826,-119.864435,50011
3CL0055,39.537038,-119.864372,50012
3CL0055,39.537127,-119.864340,50013
3CL0055,39.537127,-119.864340,60001
3CL0055,39.537262,-119.864291,60002
3CL0055,39.537471,-119.864203,60003
3CL0055,39.537783,-119.864045,60004
3CL0055,39.537993,-119.863925,60005
3CL0055,39.538190,-119.863797,60006
3CL0055,39.538386,-119.863659,60007
3CL0055,39.538669,-119.863434,60008
3CL0055,39.538852,-119.863267,60009
3CL0055,39.539032,-119.863093,60010
3CL0055,39.539288,-119.862818,60011
3CL0055,39.539371,-119.862720,60012
3CL0055,39.539530,-119.862510,60013
3CL0055,39.539683,-119.862290,60014
3CL0055,39.539753,-119.862181,60015
3CL0055,39.539901,-119.861947,60016
3CL0055,39.539901,-119.861947,70001
3CL0055,39.539957,-119.861858,70002
3CL0055,39.540061,-119.861683,70003
3CL0055,39.540231,-119.861392,70004
3CL0055,39.540403,-119.861026,70005
3CL0055,39.542019,-119.857063,70006
3CL0055,39.542095,-119.856876,70007
3CL0055,39.542095,-119.856876,80001
3CL0055,39.542254,-119.856482,80002
3CL0055,39.541796,-119.856169,80003
3CL0055,39.541561,-119.856009,80004
3CL0055,39.541488,-119.855972,80005
3CL0055,39.541408,-119.855949,80006
3CL0055,39.540922,-119.855937,80007
3CL0055,39.539569,-119.855909,80008
3CL0055,39.539410,-119.855906,80009
3CL0055,39.539350,-119.855894,80010
3CL0055,39.539292,-119.855868,80011
3CL0055,39.539159,-119.855777,80012
3CL0055,39.539056,-119.855694,80013
3CL0055,39.538979,-119.855621,80014
3CL0055,39.538893,-119.855524,80015
3CL0055,39.538841,-119.855459,80016
3CL0055,39.538798,-119.855394,80017
3CL0055,39.538766,-119.855344,80018
3CL0055,39.538733,-119.855294,80019
3CL0055,39.538682,-119.855197,80020
3CL0055,39.538620,-119.855065,80021
3CL0055,39.538586,-119.854969,80022
3CL0055,39.538559,-119.854894,80023
3CL0055,39.538525,-119.854769,80024
3CL0055,39.538491,-119.854609,80025
3CL0055,39.538483,-119.854548,80026
3CL0055,39.538476,-119.854502,80027
3CL0055,39.538463,-119.854364,80028
3CL0055,39.538460,-119.854133,80029
3CL0055,39.538458,-119.854078,80030
3CL0055,39.538458,-119.854078,90001
3CL0055,39.538454,-119.853952,90002
3CL0055,39.538440,-119.853750,90003
3CL0055,39.538420,-119.853590,90004
3CL0055,39.538391,-119.853416,90005
3CL0055,39.538269,-119.852800,90006
3CL0055,39.538233,-119.852587,90007
3CL0055,39.538213,-119.852405,90008
3CL0055,39.538198,-119.852224,90009
3CL0055,39.538196,-119.852124,90010
3CL0055,39.538196,-119.852124,100001
3CL0055,39.538193,-119.851990,100002
3CL0055,39.538209,-119.850746,100003
3CL0055,39.538205,-119.850611,100004
3CL0055,39.538198,-119.850505,100005
3CL0055,39.538180,-119.850352,100006
3CL0055,39.538162,-119.850245,100007
3CL0055,39.538149,-119.850181,100008
3CL0055,39.538120,-119.850056,100009
3CL0055,39.537866,-119.849208,100010
3CL0055,39.537222,-119.847076,100011
3CL0055,39.537186,-119.846916,100012
3CL0055,39.537170,-119.846816,100013
3CL0055,39.537163,-119.846738,100014
3CL0055,39.537163,-119.846738,110001
3CL0055,39.537158,-119.846678,110002
3CL0055,39.537157,-119.846465,110003
3CL0055,39.537162,-119.846078,110004
3CL0055,39.537157,-119.845979,110005
3CL0055,39.537150,-119.845883,110006
3CL0055,39.537137,-119.845777,110007
3CL0055,39.536834,-119.844158,110008
3CL0055,39.536693,-119.842982,110009
3CL0055,39.536660,-119.842708,110010
3CL0055,39.536660,-119.842708,120001
3CL0055,39.536648,-119.842605,120002
3CL0055,39.536646,-119.842495,120003
3CL0055,39.536684,-119.841808,120004
3CL0055,39.536836,-119.839229,120005
3CL0055,39.536836,-119.839229,130001
3CL0055,39.536858,-119.838854,130002
3CL0055,39.536862,-119.838748,130003
3CL0055,39.536860,-119.838687,130004
3CL0055,39.536856,-119.838602,130005
3CL0055,39.536846,-119.838503,130006
3CL0055,39.536747,-119.837937,130007
3CL0055,39.536696,-119.837635,130008
3CL0055,39.536678,-119.837514,130009
3CL0055,39.536671,-119.837400,130010
3CL0055,39.536669,-119.837287,130011
3CL0055,39.536681,-119.837104,130012
3CL0055,39.536681,-119.837104,140001
3CL0055,39.536719,-119.836522,140002
3CL0055,39.536784,-119.835569,140003
3CL0055,39.536823,-119.835006,140004
3CL0055,39.536822,-119.834882,140005
3CL0055,39.536760,-119.834207,140006
3CL0055,39.536011,-119.833278,140007
3CL0055,39.536011,-119.833278,150001
3CL0055,39.535571,-119.832732,150002
3CL0055,39.535387,-119.832502,150003
3CL0055,39.535388,-119.832403,150004
3CL0055,39.535398,-119.831197,150005
3CL0055,39.535022,-119.831162,150006
3CL0055,39.534885,-119.831160,150007
3CL0055,39.534542,-119.831154,150008
3CL0055,39.533852,-119.831173,150009
3CL0055,39.533031,-119.831176,150010
3CL0055,39.532136,-119.831178,150011
3CL0055,39.531931,-119.831179,150012
3CL0055,39.531931,-119.831179,160001
3CL0055,39.531818,-119.831179,160002
3CL0055,39.530911,-119.831223,160003
3CL0055,39.530464,-119.831247,160004
3CL0055,39.530343,-119.831249,160005
3CL0055,39.530038,-119.831272,160006
3CL0055,39.529920,-119.831262,160007
3CL0055,39.529821,-119.831239,160008
3CL0055,39.529658,-119.831141,160009
3CL0055,39.529595,-119.831093,160010
3CL0055,39.529473,-119.830971,160011
3CL0055,39.529297,-119.830723,160012
3CL0055,39.529216,-119.830580,160013
3CL0055,39.529046,-119.830300,160014
3CL0055,39.528703,-119.829564,160015
3CL0055,39.528643,-119.829460,160016
3CL0055,39.528284,-119.828641,160017
3CL0055,39.528147,-119.828394,160018
3CL0055,39.528147,-119.828394,170001
3CL0055,39.527754,-119.827685,170002
3CL0055,39.527727,-119.827642,170003
3CL0055,39.527673,-119.827567,170004
3CL0055,39.526946,-119.826682,170005
3CL0055,39.527151,-119.826386,170006
3CL0055,39.527151,-119.826386,180001
3CL0055,39.527523,-119.825848,180002
3CL0055,39.527646,-119.825652,180003
3CL0055,39.527733,-119.825473,180004
3CL0055,39.527770,-119.825381,180005
3CL0055,39.527773,-119.825374,180006
3CL0055,39.527779,-119.825360,180007
3CL0055,39.527807,-119.825258,180008
3CL0055,39.528087,-119.823795,180009
3CL0055,39.528087,-119.823795,190001
3CL0055,39.528165,-119.823389,190002
3CL0055,39.528539,-119.821435,190003
3CL0055,39.528539,-119.821435,200001
3CL0055,39.528665,-119.820774,200002
3CL0055,39.528918,-119.819456,200003
3CL0055,39.529014,-119.818955,200004
3CL0055,39.529014,-119.818955,210001
3CL0055,39.529063,-119.818704,210002
3CL0055,39.529165,-119.818177,210003
3CL0055,39.529236,-119.817808,210004
3CL0055,39.529236,-119.817808,220001
3CL0055,39.529420,-119.816859,220002
3CL0055,39.529670,-119.815552,220003
3CL0055,39.529917,-119.814245,220004
3CL0055,39.530165,-119.812927,220005
3CL0055,39.530227,-119.812757,220006
3CL0055,39.530410,-119.811768,220007
3CL0055,39.530404,-119.811612,220008
3CL0055,39.530595,-119.810637,220009
3CL0055,39.530659,-119.810312,220010
3CL0055,39.530528,-119.810270,220011
3CL0055,39.530259,-119.810186,220012
3CL0055,39.530166,-119.810675,220013
3CL0057,39.530166,-119.810675,10001
3CL0057,39.530012,-119.811485,10002
3CL0057,39.530267,-119.811570,10003
3CL0057,39.530404,-119.811612,10004
3CL0057,39.530410,-119.811768,10005
3CL0057,39.530227,-119.812757,10006
3CL0057,39.530165,-119.812927,10007
3CL0057,39.529917,-119.814245,10008
3CL0057,39.529670,-119.815552,10009
3CL0057,39.529420,-119.816859,10010
3CL0057,39.529301,-119.817477,10011
3CL0057,39.529301,-119.817477,20001
3CL0057,39.529165,-119.818177,20002
3CL0057,39.529063,-119.818704,20003
3CL0057,39.528918,-119.819456,20004
3CL0057,39.528665,-119.820774,20005
3CL0057,39.528627,-119.820970,20006
3CL0057,39.528627,-119.820970,30001
3CL0057,39.528165,-119.823389,30002
3CL0057,39.528135,-119.823544,30003
3CL0057,39.528135,-119.823544,40001
3CL0057,39.527807,-119.825258,40002
3CL0057,39.527779,-119.825360,40003
3CL0057,39.527773,-119.825374,40004
3CL0057,39.527770,-119.825381,40005
3CL0057,39.527733,-119.825473,40006
3CL0057,39.527646,-119.825652,40007
3CL0057,39.527523,-119.825848,40008
3CL0057,39.527113,-119.826441,40009
3CL0057,39.527113,-119.826441,50001
3CL0057,39.526946,-119.826682,50002
3CL0057,39.526880,-119.826776,50003
3CL0057,39.526880,-119.826776,60001
3CL0057,39.526447,-119.827389,60002
3CL0057,39.526366,-119.827515,60003
3CL0057,39.526305,-119.827624,60004
3CL0057,39.526251,-119.827729,60005
3CL0057,39.526212,-119.827817,60006
3CL0057,39.526147,-119.827983,60007
3CL0057,39.526105,-119.828113,60008
3CL0057,39.526067,-119.828251,60009
3CL0057,39.526044,-119.828357,60010
3CL0057,39.525735,-119.829830,60011
3CL0057,39.525560,-119.830601,60012
3CL0057,39.525560,-119.830601,70001
3CL0057,39.525487,-119.830924,70002
3CL0057,39.525425,-119.831167,70003
3CL0057,39.525425,-119.831167,80001
3CL0057,39.525309,-119.831623,80002
3CL0057,39.525135,-119.832254,80003
3CL0057,39.524984,-119.832773,80004
3CL0057,39.524768,-119.833457,80005
3CL0057,39.524717,-119.833622,80006
3CL0057,39.524458,-119.834394,80007
3CL0057,39.524145,-119.835193,80008
3CL0057,39.524102,-119.835308,80009
3CL0057,39.524102,-119.835308,90001
3CL0057,39.523057,-119.838091,90002
3CL0057,39.521638,-119.841586,90003
3CL0057,39.521423,-119.842153,90004
3CL0057,39.520350,-119.845182,90005
3CL0057,39.519983,-119.846186,90006
3CL0057,39.519983,-119.846186,100001
3CL0057,39.519561,-119.847341,100002
3CL0057,39.519473,-119.847562,100003
3CL0057,39.519383,-119.847756,100004
3CL0057,39.519327,-119.847868,100005
3CL0057,39.519220,-119.848075,100006
3CL0057,39.519164,-119.848171,100007
3CL0057,39.519164,-119.848171,110001
3CL0057,39.519078,-119.848317,110002
3CL0057,39.518958,-119.848496,110003
3CL0057,39.518774,-119.848737,110004
3CL0057,39.518654,-119.848877,110005
3CL0057,39.518435,-119.849100,110006
3CL0057,39.518316,-119.849207,110007
3CL0057,39.518125,-119.849360,110008
3CL0057,39.517914,-119.849505,110009
3CL0057,39.517685,-119.849635,110010
3CL0057,39.516324,-119.850334,110011
3CL0057,39.516061,-119.850489,110012
3CL0057,39.515779,-119.850682,110013
3CL0057,39.515505,-119.850897,110014
3CL0057,39.515292,-119.851091,110015
3CL0057,39.515153,-119.851238,110016
3CL0057,39.514986,-119.851433,110017
3CL0057,39.514897,-119.851552,110018
3CL0057,39.514796,-119.851692,110019
3CL0057,39.514654,-119.851916,110020
3CL0057,39.514505,-119.852190,110021
3CL0057,39.514376,-119.852468,110022
3CL0057,39.514272,-119.852735,110023
3CL0057,39.514195,-119.852971,110024
3CL0057,39.513213,-119.856182,110025
3CL0057,39.513095,-119.856652,110026
3CL0057,39.513040,-119.856892,110027
3CL0057,39.512955,-119.857348,110028
3CL0057,39.512955,-119.857348,120001
3CL0057,39.512950,-119.857376,120002
3CL0057,39.512944,-119.857415,120003
3CL0057,39.512932,-119.857485,120004
3CL0057,39.512919,-119.857578,120005
3CL0057,39.512919,-119.857578,130001
3CL0057,39.512683,-119.859196,130002
3CL0057,39.513126,-119.859343,130003
3CL0057,39.515089,-119.860040,130004
3CL0057,39.515089,-119.860040,140001
3CL0057,39.519345,-119.861551,140002
3CL0057,39.519366,-119.861321,140003
3CL0057,39.519381,-119.861261,140004
3CL0057,39.519387,-119.861191,140005
3CL0057,39.519385,-119.861127,140006
3CL0057,39.519372,-119.861063,140007
3CL0057,39.519335,-119.860956,140008
3CL0057,39.519314,-119.860881,140009
3CL0057,39.519288,-119.860728,140010
3CL0057,39.519278,-119.860625,140011
3CL0057,39.519274,-119.860504,140012
3CL0057,39.519278,-119.860391,140013
3CL0057,39.519299,-119.860232,140014
3CL0057,39.519325,-119.860119,140015
3CL0057,39.519353,-119.860020,140016
3CL0057,39.519373,-119.859967,140017
3CL0057,39.519416,-119.859848,140018
3CL0057,39.519472,-119.859725,140019
3CL0057,39.519503,-119.859668,140020
3CL0057,39.519572,-119.859560,140021
3CL0057,39.519642,-119.859472,140022
3CL0057,39.519664,-119.859448,140023
3CL0057,39.519698,-119.859413,140024
3CL0057,39.519736,-119.859378,140025
3CL0057,39.519745,-119.859368,140026
3CL0057,39.519797,-119.859326,140027
3CL0057,39.519839,-119.859295,140028
3CL0057,39.519916,-119.859247,140029
3CL0057,39.519991,-119.859209,140030
3CL0057,39.520063,-119.859182,140031
3CL0057,39.520118,-119.859166,140032
3CL0057,39.520633,-119.859033,140033
3CL0057,39.520944,-119.858953,140034
3CL0057,39.520944,-119.858953,150001
3CL0057,39.521814,-119.858729,150002
3CL0057,39.522411,-119.858570,150003
3CL0057,39.522499,-119.858539,150004
3CL0057,39.522604,-119.858495,150005
3CL0057,39.522634,-119.858480,150006
3CL0057,39.522634,-119.858480,160001
3CL0057,39.522712,-119.858440,160002
3CL0057,39.522831,-119.858368,160003
3CL0057,39.522950,-119.858278,160004
3CL0057,39.522975,-119.858257,160005
3CL0057,39.523000,-119.858236,160006
3CL0057,39.523091,-119.858153,160007
3CL0057,39.523124,-119.858118,160008
3CL0057,39.523211,-119.858024,160009
3CL0057,39.523308,-119.857898,160010
3CL0057,39.523520,-119.857590,160011
3CL0057,39.523543,-119.857552,160012
3CL0057,39.523554,-119.857541,160013
3CL0057,39.523691,-119.857299,160014
3CL0057,39.523711,-119.857258,160015
3CL0057,39.523711,-119.857258,170001
3CL0057,39.523755,-119.857169,170002
3CL0057,39.523834,-119.856993,170003
3CL0057,39.523916,-119.856768,170004
3CL0057,39.523956,-119.856644,170005
3CL0057,39.524019,-119.856408,170006
3CL0057,39.524071,-119.856136,170007
3CL0057,39.524086,-119.856026,170008
3CL0057,39.524107,-119.855640,170009
3CL0057,39.524117,-119.855449,170010
3CL0057,39.524117,-119.855201,170011
3CL0057,39.524098,-119.854956,170012
3CL0057,39.524075,-119.854768,170013
3CL0057,39.524026,-119.854515,170014
3CL0057,39.523968,-119.854298,170015
3CL0057,39.523912,-119.854123,170016
3CL0057,39.523840,-119.853941,170017
3CL0057,39.523735,-119.853719,170018
3CL0057,39.523614,-119.853508,170019
3CL0057,39.523264,-119.852931,170020
3CL0057,39.523237,-119.852891,170021
3CL0057,39.523161,-119.852784,170022
3CL0057,39.523118,-119.852733,170023
3CL0057,39.523033,-119.852639,170024
3CL0057,39.522914,-119.852531,170025
3CL0057,39.522816,-119.852458,170026
3CL0057,39.522726,-119.852403,170027
3CL0057,39.522622,-119.852352,170028
3CL0057,39.522529,-119.852315,170029
3CL0057,39.522392,-119.852280,170030
3CL0057,39.522294,-119.852264,170031
3CL0057,39.522123,-119.852261,170032
3CL0057,39.521997,-119.852273,170033
3CL0057,39.521829,-119.852316,170034
3CL0057,39.521675,-119.852381,170035
3CL0057,39.521512,-119.852438,170036
3CL0057,39.521347,-119.852478,170037
3CL0057,39.521146,-119.852502,170038
3CL0057,39.520940,-119.852499,170039
3CL0057,39.520789,-119.852482,170040
3CL0057,39.520592,-119.852439,170041
3CL0057,39.520422,-119.852422,170042
3CL0057,39.520310,-119.852427,170043
3CL0057,39.520158,-119.852445,170044
3CL0057,39.520026,-119.852482,170045
3CL0057,39.519894,-119.852533,170046
3CL0057,39.519767,-119.852598,170047
3CL0057,39.519664,-119.852667,170048
3CL0057,39.519559,-119.852746,170049
3CL0057,39.519440,-119.852861,170050
3CL0057,39.519309,-119.853015,170051
3CL0057,39.519231,-119.853106,170052
3CL0057,39.519109,-119.853224,170053
