route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
4-63,1801-1801-Sunday-01,435666-1801-1801-Sunday-01,"Sharlands Avenue and Robb Drive",0,4315,40028
4-63,1801-1801-Sunday-01,435667-1801-1801-Sunday-01,"Sharlands Avenue and Robb Drive",0,4315,40028
4-63,1801-1801-Sunday-01,435668-1801-1801-Sunday-01,"Sharlands Avenue and Robb Drive",0,4315,40028
4-63,1801-1801-Sunday-01,435669-1801-1801-Sunday-01,"Sharlands Avenue and Robb Drive",0,4315,40028
4-63,1801-1801-Sunday-01,435670-1801-1801-Sunday-01,"Sharlands Avenue and Robb Drive",0,4315,40028
4-63,1801-1801-Sunday-01,435671-1801-1801-Sunday-01,"Sharlands Avenue and Robb Drive",0,4315,40028
11-63,1801-1801-Sunday-01,435672-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11303,110100
11-63,1801-1801-Sunday-01,435673-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11303,110100
11-63,1801-1801-Sunday-01,435674-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11303,110100
11-63,1801-1801-Sunday-01,435675-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11303,110100
11-63,1801-1801-Sunday-01,435676-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11303,110100
11-63,1801-1801-Sunday-01,435677-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11303,110100
11-63,1801-1801-Sunday-01,435678-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11303,110100
11-63,1801-1801-Sunday-01,435679-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11303,110100
11-63,1801-1801-Sunday-01,435680-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11303,110083
11-63,1801-1801-Sunday-01,435681-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11303,110083
11-63,1801-1801-Sunday-01,435682-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11303,110083
11-63,1801-1801-Sunday-01,435683-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11303,110083
11-63,1801-1801-Sunday-01,435684-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11303,110083
11-63,1801-1801-Sunday-01,435685-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11303,110083
11-63,1801-1801-Sunday-01,435686-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11303,110083
11-63,1801-1801-Sunday-01,435687-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11304,110100
11-63,1801-1801-Sunday-01,435688-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11304,110083
11-63,1801-1801-Sunday-01,435689-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11304,110083
11-63,1801-1801-Sunday-01,435690-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11304,110083
11-63,1801-1801-Sunday-01,435691-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11304,110083
11-63,1801-1801-Sunday-01,435692-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11304,110083
11-63,1801-1801-Sunday-01,435693-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11304,110083
11-63,1801-1801-Sunday-01,435694-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11304,110083
11-63,1801-1801-Sunday-01,435695-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,11304,110083
11-63,1801-1801-Sunday-01,435696-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11304,110100
11-63,1801-1801-Sunday-01,435697-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11304,110100
11-63,1801-1801-Sunday-01,435698-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11304,110100
11-63,1801-1801-Sunday-01,435699-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11304,110100
11-63,1801-1801-Sunday-01,435700-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11304,110100
11-63,1801-1801-Sunday-01,435701-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11304,110100
11-63,1801-1801-Sunday-01,435702-1801-1801-Sunday-01,"RTC CENTENNIAL PLAZA STATION",0,11304,110100
13-63,1801-1801-Sunday-01,435703-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13310,130040
13-63,1801-1801-Sunday-01,435704-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13310,130040
13-63,1801-1801-Sunday-01,435705-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13310,130040
13-63,1801-1801-Sunday-01,435706-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13310,130040
13-63,1801-1801-Sunday-01,435707-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13315,130040
13-63,1801-1801-Sunday-01,435708-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13315,130040
13-63,1801-1801-Sunday-01,435709-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13315,130040
13-63,1801-1801-Sunday-01,435710-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13315,130040
13-63,1801-1801-Sunday-01,435711-1801-1801-Sunday-01,"Grove Street and Harvard Way",0,13315,130040
14-63,1801-1801-Sunday-01,435712-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435713-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435714-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435715-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435716-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435717-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435718-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435719-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435720-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435721-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435722-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435723-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435724-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435725-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435726-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435727-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435728-1801-1801-Sunday-01,"Corporate Boulevard and Capital Boulevard",0,14301,140056
14-63,1801-1801-Sunday-01,435729-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435730-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435731-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435732-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435733-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435734-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435735-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435736-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435737-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435738-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435739-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435740-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435741-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435742-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435743-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435744-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
14-63,1801-1801-Sunday-01,435745-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,14301,140057
15-63,1801-1801-Sunday-01,435746-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435747-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435748-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435749-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435750-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435751-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435752-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435753-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435754-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435755-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435756-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435757-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435758-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435759-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435760-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435761-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435762-1801-1801-Sunday-01,"TMCC and DRI",0,15301,150083
15-63,1801-1801-Sunday-01,435763-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435764-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435765-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435766-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435767-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435768-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435769-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435770-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435771-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435772-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435773-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435774-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435775-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435776-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435777-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435778-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
15-63,1801-1801-Sunday-01,435779-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,15301,150053
17-63,1801-1801-Sunday-01,435780-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16301,170052
17-63,1801-1801-Sunday-01,435781-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16301,170052
17-63,1801-1801-Sunday-01,435782-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16301,170052
17-63,1801-1801-Sunday-01,435783-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16301,170052
17-63,1801-1801-Sunday-01,435784-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16301,170052
17-63,1801-1801-Sunday-01,435785-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16301,170052
17-63,1801-1801-Sunday-01,435786-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16301,170052
17-63,1801-1801-Sunday-01,435787-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16301,170053
17-63,1801-1801-Sunday-01,435788-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16301,170053
17-63,1801-1801-Sunday-01,435789-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16301,170053
17-63,1801-1801-Sunday-01,435790-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16301,170053
17-63,1801-1801-Sunday-01,435791-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16301,170053
17-63,1801-1801-Sunday-01,435792-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16301,170053
17-63,1801-1801-Sunday-01,435793-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16301,170053
17-63,1801-1801-Sunday-01,435794-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16302,170052
17-63,1801-1801-Sunday-01,435795-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16302,170052
17-63,1801-1801-Sunday-01,435796-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16302,170052
17-63,1801-1801-Sunday-01,435797-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16302,170052
17-63,1801-1801-Sunday-01,435798-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16302,170052
17-63,1801-1801-Sunday-01,435799-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16302,170052
17-63,1801-1801-Sunday-01,435800-1801-1801-Sunday-01,"Lemmon Drive and Limber Pine Drive",0,16302,170052
17-63,1801-1801-Sunday-01,435801-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16302,170053
17-63,1801-1801-Sunday-01,435802-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16302,170053
17-63,1801-1801-Sunday-01,435803-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16302,170053
17-63,1801-1801-Sunday-01,435804-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16302,170053
17-63,1801-1801-Sunday-01,435805-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16302,170053
17-63,1801-1801-Sunday-01,435806-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16302,170053
17-63,1801-1801-Sunday-01,435807-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,16302,170053
RAPD-63,1801-1801-Sunday-01,435808-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435809-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435810-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435811-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435812-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435813-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435814-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435815-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435816-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435817-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435818-1801-1801-Sunday-01,"Meadowood Mall",0,100301,RAPD0029
RAPD-63,1801-1801-Sunday-01,435819-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435820-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435821-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435822-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435823-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435824-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435825-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435826-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435827-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435828-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100301,RAPD0032
RAPD-63,1801-1801-Sunday-01,435829-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435830-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435831-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435832-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435833-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435834-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435835-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435836-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435837-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435838-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435839-1801-1801-Sunday-01,"Meadowood Mall",0,100302,RAPD0029
RAPD-63,1801-1801-Sunday-01,435840-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435841-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435842-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435843-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435844-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435845-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435846-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435847-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435848-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435849-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435850-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435851-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100302,RAPD0032
RAPD-63,1801-1801-Sunday-01,435852-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435853-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435854-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435855-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435856-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435857-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435858-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435859-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435860-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435861-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435862-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435863-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100303,RAPD0032
RAPD-63,1801-1801-Sunday-01,435864-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435865-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435866-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435867-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435868-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435869-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435870-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435871-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435872-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435873-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435874-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435875-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435876-1801-1801-Sunday-01,"Meadowood Mall",0,100303,RAPD0029
RAPD-63,1801-1801-Sunday-01,435877-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435878-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435879-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435880-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435881-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435882-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435883-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435884-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435885-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435886-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435887-1801-1801-Sunday-01,"Meadowood Mall",0,100304,RAPD0029
RAPD-63,1801-1801-Sunday-01,435888-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435889-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435890-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435891-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435892-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435893-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435894-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435895-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435896-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435897-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435898-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435899-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100304,RAPD0032
RAPD-63,1801-1801-Sunday-01,435900-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100305,RAPD0032
RAPD-63,1801-1801-Sunday-01,435901-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100305,RAPD0032
RAPD-63,1801-1801-Sunday-01,435902-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100305,RAPD0032
RAPD-63,1801-1801-Sunday-01,435903-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100305,RAPD0032
RAPD-63,1801-1801-Sunday-01,435904-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100305,RAPD0032
RAPD-63,1801-1801-Sunday-01,435905-1801-1801-Sunday-01,"RTC 4th STREET STATION",1,100305,RAPD0032
